Price,Close,High,Low,Open,Volume
Ticker,ADM,ADM,ADM,ADM,ADM
Date,,,,,
2015-12-21,26.203411102294922,26.522512612700304,26.01046455462712,26.144042062744333,4587900
2015-12-22,27.01972198486328,27.15329952464418,26.285045516068347,26.322152590019265,5666200
2015-12-23,27.220090866088867,27.583716445833314,26.96777802609632,27.197828884312997,4924500
2015-12-24,27.19782829284668,27.36851008811918,27.06425074335124,27.220090274138418,1251000
2015-12-28,27.086503982543945,27.25718572272936,26.782244735974892,27.205239229232564,2336600
2015-12-29,27.524333953857422,27.568860721971678,27.138443789479858,27.153286045517945,2694600
2015-12-30,27.368505477905273,27.583711199509942,27.286874452422943,27.45755621894417,2380400
2015-12-31,27.220090866088867,27.383352948105387,27.049409067104577,27.190406336472673,2668100
2016-01-04,26.59671974182129,26.826770512186744,26.270198533351927,26.7970859939064,4040800
2016-01-05,26.893566131591797,26.915828110552106,26.277624958882782,26.581884271786507,3863200
2016-01-06,26.240509033203125,26.589294979600037,26.158878038865897,26.50766398526281,6072600
2016-01-07,25.617162704467773,26.040157337439307,25.476165437101432,25.906579786935403,4820500
2016-01-08,25.52067756652832,26.04756497650051,25.461311366538386,25.795252257083078,4130700
2016-01-11,25.35000228881836,25.77299683310886,25.186740243347668,25.631999595302666,5646600
2016-01-12,25.4316349029541,25.721051942855745,25.060586835208994,25.646843461655564,3445700
2016-01-13,24.83795738220215,25.63941969844956,24.80085031249065,25.48358019680034,4468100
2016-01-14,24.756317138671875,24.986365032327473,24.311057945801622,24.80084107634926,5574600
2016-01-15,23.38344383239746,24.20716938419585,23.123709963721907,24.192327125314797,8763700
2016-01-19,22.6413516998291,23.78417893352264,22.478091070854585,23.702549326753356,8756900
2016-01-20,23.220186233520508,23.531865217710255,22.158988648713304,22.44840565713858,9252500
2016-01-21,23.687700271606445,24.103273563266757,23.153391753757475,23.197917109719334,6085300
2016-01-22,24.659852981567383,24.763745982283545,24.11070345467568,24.13296543172287,5279600
2016-01-25,24.066177368164062,24.48917192956867,24.014230866298377,24.4149634500097,5783000
2016-01-26,24.956693649291992,24.971535911599464,24.11070451387058,24.40012155168611,4390800
2016-01-27,25.0383243560791,25.572631637949087,24.80085099307106,24.86022004154108,5023500
2016-01-28,25.750730514526367,25.93625450550873,25.2164205146183,25.349998014595318,5351200
2016-01-29,26.233095169067383,26.38151495052558,25.787838655564656,25.86946967691026,8608200
2016-02-01,26.314725875854492,26.44830339448294,25.46131709669702,25.80268060836001,6364700
2016-02-02,24.014232635498047,24.934430305659916,23.954863582779346,24.87506408381346,11075700
2016-02-03,24.815692901611328,25.08284795417588,24.09586159983684,24.162650362977978,8002400
2016-02-04,25.416793823242188,25.74331511893772,24.741486421757358,24.81569490641063,6612300
2016-02-05,25.283218383789062,25.609739706574416,25.171902816701632,25.439057913013496,5416700
2016-02-08,24.7117919921875,25.77298931650876,24.526268024031634,25.52809915059598,5061300
2016-02-09,24.919586181640625,24.99379465269522,24.16264788722254,24.81569035894379,6369400
2016-02-10,24.62274742126465,25.283212459686446,24.600485445412346,24.941848952549396,4300700
2016-02-11,23.686662673950195,24.58530507714729,23.58931059204453,24.165938527098614,6931800
2016-02-12,24.300737380981445,24.323202479295894,23.43953909404557,23.731598227288853,4441500
2016-02-16,25.17690658569336,25.32668055016599,24.600278679329225,24.68265450262421,4068600
2016-02-17,25.012157440185547,25.551339705239947,24.9372690306636,25.26677231915872,3362300
2016-02-18,25.386594772338867,25.453992922791844,24.89234262125073,25.012161237978123,3732500
2016-02-19,24.45050811767578,25.296725750950564,24.195893229395544,25.206862512940138,5502300
2016-02-22,25.30422019958496,25.386596038324452,24.56284050763086,24.630238661444867,4324400
2016-02-23,25.30422019958496,25.776004419581728,24.989694529552484,25.28924251465948,3444300
2016-02-24,25.34914207458496,25.3940751146082,24.772517106138768,25.124482587869508,3769600
2016-02-25,25.9257755279541,26.01564162750959,25.274262018032214,25.49143414023984,3580400
2016-02-26,26.053089141845703,26.285236132798865,25.835916980172126,26.000668669262634,3803200
2016-02-29,26.180389404296875,26.517380122675302,25.87335405126339,26.053083386632174,5092100
2016-03-01,26.569805145263672,26.67464608526951,25.880848764253088,26.30770279524907,4412900
2016-03-02,26.831905364990234,26.891813238129913,26.352628096368644,26.420026239088802,3392300
2016-03-03,27.580766677856445,27.603231768577942,26.764501720139126,27.08651182838151,4054800
2016-03-04,28.19484519958496,28.449460107461174,27.633194919566943,27.633194919566943,5268800
2016-03-07,27.81291961669922,27.925250808142778,27.595747503482134,27.835384712307587,3599700
2016-03-08,26.98166847229004,27.910264512451416,26.637190447996296,27.730535232945996,4266900
2016-03-09,27.004146575927734,27.288713995199917,26.809439545161442,27.168895382690298,3015700
2016-03-10,26.78697395324707,27.22131534430873,26.479938585818672,27.0415888572146,3242300
2016-03-11,27.40853500366211,27.431002959453707,27.034101449750327,27.08652191876187,2634400
2016-03-14,27.49090003967285,27.62569629464718,27.10897922171237,27.25875315576165,3183800
2016-03-15,27.37857437133789,27.460947329141717,27.06404879383973,27.183867381291304,2917500
2016-03-16,28.05255699157715,28.149910500957773,27.24378212117906,27.24378212117906,3620100
2016-03-17,28.606721878051758,29.026085597714854,28.09000178532246,28.09000178532246,4384800
2016-03-18,28.50936508178711,29.17585622246092,28.38954648185362,28.704072092116995,6360700
2016-03-21,28.58425521850586,28.666631054799158,28.247267316144143,28.344617980216935,3302000
2016-03-22,28.164884567260742,28.419499427539506,28.11995152484666,28.38205665387803,2265200
2016-03-23,27.40853500366211,28.14991469735602,27.371092219611196,28.06753885842322,4072900
2016-03-24,27.31118392944336,27.505888117627176,26.831909444651252,27.183875037525993,3465900
2016-03-28,27.22132110595703,27.49091375036105,27.138948115012788,27.4085379027152,2637300
2016-03-29,27.61072540283203,27.693101229643744,27.123963568391474,27.28871236531401,2657300
2016-03-30,27.423500061035156,27.857844154788793,27.15390756928462,27.71555764153157,2871900
2016-03-31,27.19135856628418,27.52085897870546,26.9442311144428,27.475925935634148,3771000
2016-04-01,27.31118392944336,27.341136442216918,26.49491867981266,26.99665826336025,3167100
2016-04-04,26.989168167114258,27.356111408258986,26.921770020844676,27.2063402891719,2650500
2016-04-05,26.292722702026367,26.637200860983153,25.873356123708692,26.637200860983153,5541000
2016-04-06,26.614736557006836,26.6222239708156,26.0530862502103,26.277745801588676,3241600
2016-04-07,26.749536514282227,27.12397010330991,26.427523399182295,26.472453601576607,3302700
2016-04-08,27.026613235473633,27.363603995357586,26.92177230055445,27.04907833389882,2319000
2016-04-11,26.959213256835938,27.44597797220922,26.936748159932904,27.049076501149102,2505600
2016-04-12,27.580766677856445,27.633187127340104,26.98167092941419,26.98916119745485,2202400
2016-04-13,27.81291961669922,27.932738221111943,27.693101012286494,27.75301174284329,2756500
2016-04-14,27.401039123535156,27.79045024209266,27.22130981623922,27.723052108944238,2842700
2016-04-15,27.932735443115234,27.955203393189958,27.348620161782875,27.438483391980025,3092200
2016-04-18,28.23977279663086,28.32214862052999,27.61821469605697,27.782963487154444,3523500
2016-04-19,28.629180908203125,28.891286034147363,28.337123277702805,28.441964185400305,3142500
2016-04-20,29.108461380004883,29.19832748266413,28.509368312448654,28.64416460973644,4224900
2016-04-21,28.719039916992188,29.32562303818999,28.606711613829678,29.20580446746327,3701200
2016-04-22,29.670116424560547,29.677606696000545,28.9362269420253,29.048558160012973,4194400
2016-04-25,29.4005126953125,29.55028664389284,29.13841042782225,29.48288850986671,3022900
2016-04-26,29.752483367919922,29.954677785778006,29.348094532203753,29.58024431345578,4037600
2016-04-27,29.887277603149414,30.02207387250568,29.52033156841281,29.759971602479883,3090500
2016-04-28,30.007102966308594,30.418979279349816,29.745000637109946,29.849841568789405,4531700
2016-04-29,29.909746170043945,30.03705504220182,29.57275831421018,29.85732570994977,4854100
2016-05-02,30.149385452270508,30.366557577165228,29.6176905451429,29.647645912032036,5965200
2016-05-03,29.280696868896484,30.44144293732469,29.228276410455294,29.91723549621207,5170800
2016-05-04,28.996135711669922,29.48289762415716,28.876317087105225,29.21330500471126,4318300
2016-05-05,28.5168514251709,29.37804660091034,28.42698534506737,29.108454074000477,3934400
2016-05-06,28.606721878051758,28.72654049176994,28.359594380363642,28.494390677884233,2528600
2016-05-09,28.25474739074707,28.748999423421637,27.977667441579634,28.629180835400543,4166600
2016-05-10,28.756488800048828,28.778953891887024,28.419498138973964,28.419498138973964,2865000
2016-05-11,28.426990509033203,28.81640169012007,28.38206031751991,28.659140306421783,2921000
2016-05-12,28.8613338470459,29.048550590438722,28.48690036026025,28.64416173910203,3288500
2016-05-13,28.17986297607422,28.778955940236585,28.045066702050114,28.76397825904495,3219600
2016-05-16,28.421428680419922,28.61014997875031,28.066631718068077,28.14211908553684,2145700
2016-05-17,28.300642013549805,28.602594308123663,28.20250614997577,28.26289545702736,2708400
2016-05-18,28.315736770629883,28.549752171254493,27.991138850568266,28.081724249663186,3015000
2016-05-19,28.964941024780273,28.972491488530654,27.930749224658037,28.157214182980386,4223300
2016-05-20,30.06708335876465,30.293548376429612,29.093280615180486,29.131024304848157,6354200
2016-05-23,30.52755355834961,30.761568984849973,29.916098447276195,29.99158580825916,4964900
2016-05-24,31.742919921875,31.810859700433568,30.95029109179722,31.12391433041172,6777600
2016-05-25,32.06752014160156,32.256241425071195,31.80331149660737,31.92409300284161,4010700
2016-05-26,32.51289367675781,32.86769051504299,32.20339097091036,32.43740633568574,3557200
2016-05-27,32.63367462158203,32.86768998256622,32.32417192074872,32.68651633540791,3206500
2016-05-31,32.286434173583984,32.867696011955175,32.21094394022918,32.70917084139702,4692700
2016-06-01,32.331729888916016,32.42231529369747,31.992031021412924,32.286435746696235,6466600
2016-06-02,32.81486892700195,33.01113786196323,32.165667028834356,32.2864485764242,4760900
2016-06-03,32.91299819946289,33.11681757770219,32.73937492459065,32.78466907964124,4518400
2016-06-06,32.965824127197266,33.32062097242098,32.89788724669829,33.09415606511846,2994800
2016-06-07,32.958282470703125,33.12435810975888,32.83750097311477,33.0564183373868,2508800
2016-06-08,33.07905960083008,33.2904264737882,32.91298398370146,33.109255691154864,3194700
2016-06-09,33.08661651611328,33.1772019250968,32.63368371187923,32.93563891470193,3901700
2016-06-10,32.48271179199219,32.882802937660614,32.26379725529671,32.79221463317414,3327400
2016-06-13,31.569305419921875,32.42987426671673,31.539109314504028,32.256250980052776,4416100
2016-06-14,31.539108276367188,31.81841792279988,31.222057818893116,31.48626653345484,2708100
2016-06-15,31.818408966064453,32.09771565421459,31.546649862066175,31.57684595799003,3160400
2016-06-16,31.742919921875,31.810859700433568,31.373027811679247,31.614590828852318,2618000
2016-06-17,31.93920135498047,32.24115377814977,31.607049945937295,31.607049945937295,4035600
2016-06-20,32.04487991333008,32.42987012948572,32.03732944810931,32.33173711888568,2998500
2016-06-21,31.659887313842773,32.18830758088955,31.546656250684826,32.158111478850586,4071200
2016-06-22,31.705181121826172,31.969389812644557,31.667437434517655,31.727826758279534,2894200
2016-06-23,32.24114227294922,32.27888595241921,32.02977536419073,32.02977536419073,1955700
2016-06-24,30.572856903076172,31.433425747750636,30.49736951937666,31.10127722795005,5486000
2016-06-27,29.546213150024414,30.338842218735103,29.44807724485934,30.26335483301377,5056300
